Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	pi_alpha	pis[1]	pis[2]	pis[3]	pis[4]	TL
12640	-18617.43	-18658.62	41.18175	0.00282955	0.00304351	0.00208659	0.00382684	0.00119638	0.000869552	0.00130605	0.00171253	0.000800371	0.000294946	0.00220847	0.00145141	0.00398718	0.00491155	0.00164516	0.00418786	0.00265546	0.00130251	0.00122989	0.000775609	0.000593328	0.00223502	0.00473774	0.00418855	9.55254e-05	0.000253226	0.00104455	0.00134497	5.3703e-05	0.000285107	0.00227722	0.000751515	0.000195028	0.000490045	0.000251259	0.000212271	0.00188661	0.000406118	0.00106811	0.000239434	0.000340346	0.000177356	0.000368705	0.000485295	0.000783373	0.1668665	0.00179099	0.174869	0.825131	0.998209	0.06708582
12650	-18616.29	-18657.5	41.21617	0.00336622	0.0024673	0.0015956	0.00399546	0.00132642	0.000989214	0.00118542	0.00171488	0.000767792	0.000341486	0.0018328	0.00126807	0.00364764	0.00461336	0.00135725	0.00424438	0.00220218	0.0012033	0.00132571	0.000701554	0.000408434	0.00232139	0.00421848	0.00413369	0.000394312	0.000277011	0.00114915	0.00117261	5.3703e-05	0.000228797	0.0019668	0.000690447	0.00041202	0.000301742	0.000380469	0.000203163	0.00180752	0.000507097	0.00118776	0.000342261	0.000118067	9.13265e-05	0.00031352	0.000381848	0.000587457	0.1653605	0.00171419	0.173721	0.826279	0.998286	0.0637951
12660	-18626.63	-18667.83	41.20231	0.0032622	0.00233734	0.00143984	0.00421516	0.00150349	0.0009083	0.00104242	0.00160116	0.000768898	0.00043546	0.0020698	0.00129513	0.00355869	0.00450094	0.00130712	0.00463588	0.0024736	0.00115583	0.00119886	0.000545338	0.000483615	0.00234771	0.00430352	0.00397686	9.46251e-05	0.000339137	0.000838588	0.00125284	7.70606e-05	0.000428476	0.00264655	0.000733835	0.00048922	0.000291284	0.000525399	0.000206078	0.00193353	0.000479604	0.00127785	0.000239147	0.000182486	5.44777e-05	0.00037291	0.000382231	0.00090247	0.166013	0.00174722	0.174219	0.825781	0.998253	0.06511497
12670	-18617.84	-18659.03	41.18209	0.00292443	0.0025887	0.00197388	0.00416983	0.00140629	0.000866673	0.00109396	0.00150226	0.000607368	0.0003232	0.00226718	0.00115981	0.00374952	0.00493997	0.00183002	0.00430126	0.0022353	0.00137727	0.0015355	0.000925707	0.000436345	0.00235745	0.0044492	0.00449509	4.06548e-05	0.000353315	0.00104781	0.00125424	0.000113993	0.00014395	0.00256332	0.000888985	0.00032092	0.000425938	0.000385086	0.00028029	0.00209211	0.000544321	0.00104012	0.000177583	0.000118879	3.48507e-05	0.000434805	0.000587782	0.000709587	0.166642	0.00177941	0.174698	0.825302	0.998221	0.06707476
12680	-18629.69	-18670.87	41.17566	0.00311851	0.00280097	0.00162232	0.00418857	0.00149841	0.000779213	0.00132874	0.00154297	0.000789038	0.000307455	0.00212083	0.00115569	0.00385188	0.00565339	0.0019423	0.00468428	0.00283527	0.00133254	0.0010873	0.000702998	0.000527906	0.00180082	0.00430624	0.00416159	0.00030551	0.000310229	0.000882792	0.00122414	9.82285e-05	0.00041284	0.00226548	0.000744624	0.000204631	0.000395301	0.000188696	0.000359865	0.00217516	0.000488131	0.00100443	0.00019575	0.00013284	1.75985e-05	0.000474752	0.000595241	0.00101175	0.1675444	0.00182622	0.175383	0.824617	0.998174	0.06762721
12690	-18612.39	-18653.59	41.20038	0.00335943	0.00277264	0.00181661	0.00404747	0.00139903	0.000839245	0.00114458	0.00131532	0.000955824	0.000324391	0.00221552	0.00128333	0.00365141	0.00547027	0.00150832	0.00395024	0.00209647	0.00143746	0.00112405	0.000653189	0.000442723	0.00222173	0.00431007	0.00413144	0.000213899	0.00034449	0.000981012	0.0013374	0.000103412	0.000171858	0.00245664	0.00076092	0.000329214	0.000441224	0.000129761	0.000199398	0.00202661	0.00050358	0.00105956	0.000203081	0.000160566	1.79101e-05	0.000360667	0.000389751	0.000722104	0.1652551	0.00170889	0.17364	0.82636	0.998291	0.06538383
12700	-18620.16	-18661.33	41.16489	0.00337778	0.00263795	0.00208222	0.00378916	0.00140203	0.000845314	0.00130701	0.001611	0.000891489	0.000536557	0.00241148	0.00120135	0.00428404	0.00467955	0.00143772	0.00444923	0.00234899	0.00147628	0.00149412	0.000585453	0.00047044	0.00254795	0.00459516	0.00457216	0.000294098	0.000246491	0.000957697	0.00105636	0.000125599	0.000303957	0.00235405	0.000790935	0.000350688	0.000210413	0.000290735	0.000269035	0.00237933	0.000578401	0.00102077	0.000290507	0.000206684	8.3289e-05	0.000389033	0.000508897	0.00089898	0.1681875	0.00186003	0.17587	0.82413	0.99814	0.06864039
12710	-18617.48	-18658.7	41.21962	0.00287249	0.00225842	0.00190058	0.00339346	0.00114042	0.000916225	0.00111664	0.001611	0.000838647	0.00024218	0.00185802	0.00123934	0.00404998	0.00512314	0.00150346	0.00457126	0.00209894	0.00135784	0.00136643	0.000640855	0.000371021	0.0020849	0.00417017	0.00373493	7.57801e-05	0.000219847	0.000992401	0.00138858	7.28916e-05	0.000219261	0.00209154	0.000739902	0.000322363	0.000155427	0.000384379	0.000175297	0.00219387	0.000373002	0.00105988	0.000334712	0.000177086	0.000136822	0.00042152	0.000400213	0.000925286	0.1666564	0.00178015	0.174709	0.825291	0.99822	0.06332041
12720	-18625.58	-18666.82	41.2402	0.00263023	0.00262987	0.00133392	0.00369503	0.00163648	0.00088902	0.00126928	0.00163339	0.000715715	0.000378035	0.001826	0.00138057	0.00397435	0.00444757	0.00165775	0.0043128	0.00190678	0.0012199	0.000914002	0.000665055	0.000351289	0.00217532	0.00396993	0.00430518	0.000256275	0.000205589	0.000835405	0.000963858	9.42207e-05	0.000400002	0.00184211	0.000638914	0.000246693	0.000258217	0.000300485	0.000176901	0.00193083	0.000440106	0.000971473	0.000284506	0.00017633	0.000115431	0.000168844	0.000535628	0.000691952	0.1647649	0.00168438	0.173265	0.826735	0.998316	0.06145124
12730	-18619.35	-18660.6	41.25143	0.0022664	0.00235946	0.00169416	0.00329232	0.00142116	0.000718764	0.00101855	0.00128225	0.000767639	0.000283509	0.00178138	0.00121015	0.00397379	0.00488673	0.00157335	0.0044648	0.00231202	0.00120583	0.000914002	0.000606865	0.000594643	0.00212967	0.00425901	0.00366199	9.81899e-05	0.000199353	0.000964846	0.00107397	8.47832e-05	0.000222939	0.00209388	0.000647234	0.00037593	0.000258217	0.000158595	0.000134892	0.00175467	0.000703526	0.00102431	0.000211942	0.000178405	0.000116103	0.000304347	0.000511069	0.000708792	0.1630014	0.00159796	0.171908	0.828092	0.998402	0.06050442
12740	-18620.23	-18661.52	41.29471	0.00275252	0.00219441	0.00148163	0.00345874	0.00125538	0.000726698	0.000915109	0.00115087	0.00070529	0.000188082	0.00167613	0.00109947	0.00322421	0.00405216	0.00119883	0.00399133	0.00176213	0.00122039	0.00107883	0.000769339	0.000375256	0.00172419	0.00404731	0.00378825	5.90397e-05	0.000216287	0.00077537	0.000989878	0.00010167	0.000246986	0.00240984	0.000421523	0.000477926	0.000358535	0.000105551	0.000310102	0.00185085	0.000493749	0.000851216	0.000254207	0.000107832	8.258e-05	0.000342757	0.000470735	0.000613314	0.1610015	0.00150329	0.170357	0.829643	0.998497	0.0563765
12750	-18608.65	-18649.9	41.2572	0.00268009	0.0022728	0.00146215	0.00348342	0.00118007	0.00070598	0.00101852	0.00140497	0.000710769	0.000270717	0.00183819	0.00127087	0.00352733	0.00464333	0.00149015	0.00436268	0.00211462	0.00116327	0.00135961	0.000682389	0.00034092	0.00215773	0.0041122	0.00417297	0.000171731	0.000255253	0.000887774	0.00115706	0.000202995	0.000246986	0.00203213	0.000714811	0.000311271	0.000254651	0.000219488	0.000162515	0.00154522	0.000560404	0.00102887	0.000230212	0.000176811	6.3796e-05	0.00034546	0.000322737	0.000602577	0.1630964	0.00160254	0.171981	0.828019	0.998397	0.0599185
12760	-18616.15	-18657.36	41.20924	0.00291595	0.00255873	0.00183126	0.00382317	0.00166973	0.000932158	0.00132905	0.00146415	0.000685202	0.000289982	0.0020874	0.00106352	0.00392161	0.0044848	0.00128128	0.0043013	0.00246445	0.00120525	0.00142656	0.000691803	0.000302385	0.00213586	0.00476173	0.00423698	0.000380059	0.000230636	0.000922354	0.00122536	8.3056e-05	0.000303379	0.00211558	0.000611417	0.000376559	0.000310754	0.000213836	0.000221839	0.00185479	0.000472134	0.00102887	0.000378537	0.000182392	1.83798e-05	0.000385954	0.000569117	0.000712888	0.1656142	0.00172699	0.173915	0.826086	0.998273	0.0644622
12770	-18618.25	-18659.47	41.21719	0.00312317	0.00295027	0.00172878	0.00348032	0.00132519	0.000753669	0.00119232	0.0015199	0.000953829	0.000345791	0.00186768	0.00139598	0.00369477	0.00498212	0.00197843	0.00445945	0.00212067	0.00108773	0.0012711	0.000691803	0.000408047	0.00225482	0.0043939	0.00409402	8.91978e-05	0.000222901	0.000972553	0.00109263	0.000138751	0.000410696	0.00211624	0.00063969	0.00039966	0.000291895	0.000213836	0.000188094	0.0017271	0.000316723	0.00118188	0.000275331	6.69032e-05	2.65476e-05	0.000247008	0.000432121	0.000591737	0.1651332	0.00170278	0.173547	0.826453	0.998297	0.06371525
12780	-18620.8	-18662.02	41.21966	0.0027666	0.0026452	0.00168038	0.00326729	0.00151643	0.0008658	0.000989437	0.00123483	0.000718442	0.000237683	0.00218544	0.00132514	0.00354737	0.00531218	0.00196683	0.00426324	0.00202769	0.00132167	0.00138186	0.000632215	0.000368888	0.00222075	0.00447402	0.00421148	0.000107608	0.000334935	0.00101324	0.00147405	0.00016366	0.000312871	0.00207345	0.000779057	0.000284876	0.000288658	0.0002918	0.000136882	0.00152509	0.000535316	0.00099358	0.00017199	0.000114143	0.000124633	0.00021589	0.000754215	0.000618213	0.1650698	0.0016996	0.173498	0.826502	0.9983	0.06347502
12790	-18614.71	-18655.9	41.19325	0.0029641	0.00257196	0.00180761	0.00374317	0.0014134	0.000796547	0.00109266	0.00148593	0.000904706	0.000417161	0.00189197	0.00132514	0.00393151	0.00534109	0.00166059	0.00453781	0.00240264	0.00108468	0.001268	0.000735127	0.000416164	0.00212244	0.00462635	0.00428558	0.000273283	0.000396964	0.000988153	0.00128224	9.92961e-05	0.000319782	0.00192033	0.000687767	0.00025046	0.000387908	0.000229097	0.000311415	0.00194995	0.000408591	0.00133226	0.000268532	0.000190803	8.82899e-05	0.000279704	0.000613838	0.000652283	0.1686546	0.00188481	0.176223	0.823777	0.998115	0.06575729
12800	-18616.51	-18657.71	41.19531	0.00306561	0.00294476	0.00172586	0.00367566	0.00126365	0.000831875	0.00116101	0.00157433	0.000932425	0.00027301	0.00258022	0.00120046	0.00386109	0.00418825	0.0017786	0.00435603	0.00230058	0.00112063	0.00116776	0.000674449	0.000418512	0.00267122	0.00483565	0.00424538	0.000165079	0.000361107	0.00113746	0.00106237	4.16081e-05	0.000308991	0.00215461	0.000764049	0.000259389	0.000318048	0.000197133	0.00017691	0.00197191	0.000569515	0.00103208	0.000212481	0.000108578	3.465e-05	0.00040623	0.000591409	0.00104476	0.1665137	0.00177282	0.1746	0.8254	0.998227	0.06576537
12810	-18610.7	-18651.92	41.22462	0.00266549	0.00264756	0.00163481	0.0034589	0.00139801	0.000803595	0.00131727	0.0015437	0.000843173	0.0003554	0.00211329	0.0011395	0.00375216	0.00457152	0.00153251	0.00438	0.00245668	0.00129922	0.00139053	0.000749188	0.000355051	0.00212514	0.00417675	0.00385732	0.000183164	0.00028377	0.000958948	0.00131963	9.97169e-05	0.000312944	0.0023733	0.000803077	0.000265204	0.000411117	0.000199718	0.000204455	0.00180505	0.000389217	0.000729504	0.000415211	9.5375e-05	3.82706e-05	0.00029548	0.000484452	0.000732549	0.1651855	0.0017054	0.173587	0.826413	0.998295	0.06296693
12820	-18613.72	-18654.98	41.25638	0.00244102	0.00252575	0.0016039	0.00358701	0.00110684	0.000802918	0.00109397	0.00154948	0.000693329	0.00031804	0.0020116	0.0010654	0.00348465	0.00431946	0.0015165	0.00416576	0.00226131	0.0011684	0.0013429	0.000551315	0.000452515	0.00211311	0.00383717	0.00398595	0.000303313	0.000170773	0.000796887	0.00111412	0.000166721	0.000239116	0.00195335	0.000765113	0.000265345	0.000384663	0.000243943	0.000268464	0.00201935	0.000379144	0.00104502	0.000203388	0.000125003	3.0223e-05	0.000209439	0.000529299	0.000968047	0.1613048	0.00151742	0.170593	0.829407	0.998483	0.060179
12830	-18623.33	-18664.58	41.2462	0.00327738	0.00256662	0.00167521	0.00301994	0.00135262	0.0008076	0.00120003	0.00141298	0.000789994	0.000304174	0.00185043	0.00147092	0.00397453	0.00487959	0.00151554	0.0043915	0.00220902	0.00103152	0.00128776	0.000617349	0.000324827	0.00185457	0.00396248	0.00376858	0.000161991	0.000296691	0.000783546	0.00111412	0.000297111	0.00022676	0.00179296	0.000718583	0.000379212	0.000191146	0.000276552	0.00017158	0.00161631	0.000484208	0.00102121	0.000186526	0.000258725	0.0001358	0.000342839	0.000438882	0.000511327	0.1637675	0.00163516	0.172498	0.827502	0.998365	0.06095124
12840	-18618.01	-18659.22	41.21012	0.00379955	0.00236209	0.00181523	0.00364288	0.00122374	0.000848326	0.00107381	0.00148969	0.000843607	0.000370251	0.00205136	0.00127168	0.00369016	0.00462345	0.00148875	0.0044364	0.00216729	0.00136338	0.00122272	0.000876709	0.000388185	0.00198964	0.0042956	0.00382827	8.70694e-05	0.000246424	0.000982602	0.00109138	0.000234267	8.19162e-05	0.0020352	0.000767897	0.000464482	0.000361537	0.000376757	0.000300616	0.00213804	0.000546616	0.00104625	0.00035183	0.000198618	0.000107595	0.00030299	0.000414259	0.000829923	0.1680657	0.0018536	0.175778	0.824222	0.998146	0.06412904
12850	-18615.46	-18656.62	41.16484	0.00359857	0.00289617	0.0018338	0.00402867	0.00149299	0.00104111	0.00123956	0.0016905	0.000826862	0.000256083	0.00230056	0.00131342	0.00403698	0.0054046	0.00144144	0.00418732	0.00233629	0.00122399	0.0011989	0.00062558	0.000547392	0.00242312	0.00428027	0.0046431	0.0001472	0.000358361	0.000962397	0.00136437	0.000264703	0.00015184	0.0024209	0.000874361	0.000365067	0.000412179	0.000346392	0.000164482	0.00203136	0.000554228	0.00100243	0.000273691	0.000165678	0.000152452	0.000249465	0.000623042	0.000958148	0.1675383	0.0018259	0.175378	0.824622	0.998174	0.06871002
12860	-18623.93	-18665.09	41.16383	0.00316026	0.0025579	0.00175022	0.00397542	0.00139621	0.000917105	0.00127503	0.00149079	0.000814506	0.000334844	0.00246361	0.00126947	0.00414909	0.00459474	0.00165918	0.00547585	0.00232966	0.00134183	0.00123614	0.000876895	0.000387543	0.00273016	0.00485017	0.00420818	1.88846e-06	0.000233055	0.000863502	0.00117327	0.000173706	9.93061e-05	0.00263355	0.000955536	0.000424304	0.000372423	0.000407793	0.000253138	0.00227133	0.000428032	0.000942266	0.000199117	0.000234746	0.000275576	0.000349914	0.000190859	0.0010113	0.1682517	0.00186342	0.175918	0.824082	0.998137	0.06873944
12870	-18621.5	-18662.68	41.17875	0.00269205	0.00263584	0.00205571	0.00397944	0.00156141	0.000810329	0.00109243	0.00150344	0.000834785	0.000335414	0.00227542	0.00142194	0.00396783	0.00527943	0.00182009	0.00491436	0.00249735	0.0013582	0.00127093	0.000708265	0.000449669	0.00197437	0.00387465	0.00455556	3.98214e-05	0.000222812	0.00109579	0.00104826	0.000151752	0.000181353	0.00231073	0.000845782	0.000482605	0.000286965	0.000379961	0.000274605	0.00204601	0.000553794	0.00110666	0.000102846	0.000171259	0.000128142	0.000507435	0.000745633	0.000761617	0.1676002	0.00182914	0.175425	0.824575	0.998171	0.06731273
12880	-18620.69	-18661.87	41.18123	0.00272094	0.00279297	0.00178982	0.00372611	0.00150129	0.000766458	0.00141819	0.0015026	0.0011318	0.000470344	0.00231545	0.00142194	0.00390224	0.00453454	0.00166494	0.00512106	0.00241443	0.00124901	0.00162479	0.00068629	0.000435853	0.00255619	0.00445151	0.00402078	0.000163252	0.000315649	0.000886536	0.00111645	0.000256453	0.000102698	0.0020443	0.00070775	0.000262	0.000216138	0.000364714	0.000236088	0.00194882	0.000453985	0.00114585	0.000240421	0.000225496	0.000205558	0.000394857	0.000681898	0.00100788	0.1662847	0.00176108	0.174426	0.825574	0.998239	0.06719633
12890	-18615.51	-18656.74	41.2272	0.00307805	0.00233222	0.00159128	0.00358495	0.00135072	0.000795387	0.00118559	0.00153712	0.000853055	0.000302316	0.00174865	0.00123122	0.00321141	0.00430136	0.00153091	0.00432721	0.00213804	0.00142307	0.00140238	0.000542315	0.000440726	0.0020635	0.00468768	0.00413498	0.000125855	0.000284099	0.000846077	0.00158763	0.000327205	9.99606e-05	0.00209436	0.000668534	0.000438609	0.000342235	0.000364714	0.000272992	0.00168522	0.000588606	0.000941127	0.000239072	0.000147438	2.39475e-05	0.000316228	0.000599543	0.000873539	0.1656706	0.00172984	0.173958	0.826042	0.99827	0.06266112
12900	-18617.07	-18658.29	41.21925	0.0026842	0.0021418	0.00171571	0.00368945	0.00128596	0.000806402	0.00112217	0.00165292	0.000709243	0.00026887	0.00196151	0.00121334	0.00320049	0.00466852	0.00153599	0.00479913	0.00271314	0.00111309	0.00132772	0.000790482	0.000426195	0.00223659	0.00438562	0.00380136	0.000120146	0.000258047	0.00104063	0.00123697	0.000306736	4.70474e-05	0.00221194	0.0007891	0.000350658	0.000250234	0.000394847	0.000167988	0.00218701	0.000439492	0.000941127	0.000239072	0.000126406	0.000126934	0.00040088	0.000694291	0.000918985	0.165246	0.00170843	0.173633	0.826367	0.998292	0.06349843
12910	-18620.84	-18662.11	41.26959	0.00265456	0.00256088	0.00166472	0.00290204	0.00134542	0.000848529	0.00112969	0.00154551	0.00096828	0.000294325	0.00207964	0.00106924	0.00306938	0.00470114	0.0014168	0.0039661	0.00190475	0.00105005	0.00121875	0.000738387	0.00037201	0.00191535	0.00420116	0.00388011	7.27029e-05	0.000343564	0.00102215	0.00110532	0.000294842	7.87333e-05	0.00207739	0.000565861	0.000152711	0.000192669	0.000139147	0.0002118	0.00170999	0.000372418	0.000907756	0.000167535	0.000304539	0.000250776	0.000395781	0.000361082	0.000401474	0.1636328	0.00162858	0.172395	0.827605	0.998371	0.05862509
12920	-18618.4	-18659.65	41.24523	0.00274242	0.00263279	0.00151474	0.00358338	0.00159085	0.000818428	0.0010498	0.00133756	0.000714276	0.000229958	0.00212214	0.00111645	0.00339883	0.00470789	0.00137091	0.00384206	0.00217435	0.00114675	0.00133274	0.000697172	0.00036262	0.0019687	0.00370176	0.00385473	0.000106523	0.000338275	0.00105832	0.000978882	0.000306063	0.000191424	0.00223838	0.000819957	0.000441653	0.000348466	0.000282276	0.000310083	0.00210044	0.000594105	0.00100413	0.000130226	0.000161301	0.000134764	0.000343951	0.000361082	0.000802699	0.1636007	0.00162702	0.17237	0.82763	0.998373	0.0610643
12930	-18620.17	-18661.42	41.24334	0.00275002	0.00263932	0.00132138	0.00345175	0.00130707	0.000849167	0.000932786	0.00143862	0.000806473	0.000294949	0.00196847	0.00110565	0.00330157	0.00513966	0.00167628	0.00382259	0.00215985	0.00126087	0.00133274	0.000828948	0.000554924	0.00213563	0.00391224	0.00421006	3.28926e-05	0.000291895	0.000821396	0.00127016	0.000223523	0.000111665	0.00196846	0.000583449	0.000383126	0.000482835	0.000282276	0.000316542	0.00185734	0.000318699	0.00111472	0.00028098	0.000247685	0.000254646	0.00017704	0.000351813	0.000669108	0.163728	0.00163323	0.172468	0.827532	0.998367	0.06124125
12940	-18616.84	-18658.05	41.21733	0.00282242	0.00283211	0.00164219	0.0039465	0.00128274	0.000784903	0.00119411	0.00152523	0.00105174	0.000283822	0.00228574	0.00122622	0.00352217	0.00455274	0.00170447	0.00404191	0.00244959	0.0013736	0.00130341	0.000673263	0.000283368	0.0021758	0.0042931	0.00389601	8.94413e-06	0.000265655	0.000956282	0.00125504	0.000366078	4.64219e-05	0.00231232	0.000715761	0.000400424	0.000317985	0.00025927	0.000145849	0.0020678	0.000368201	0.000854499	0.000143031	0.000191408	0.000334505	0.000303731	0.000358757	0.00102851	0.1636756	0.00163067	0.172428	0.827572	0.998369	0.06384763
12950	-18622.24	-18663.44	41.19642	0.00330493	0.00260106	0.00180194	0.00368196	0.00127254	0.000798724	0.00107588	0.00152523	0.000636318	0.000283822	0.00198849	0.00112149	0.00383398	0.0046083	0.00186372	0.00468252	0.0021961	0.0012053	0.00144491	0.000705886	0.000566516	0.00245822	0.00430738	0.00455076	0.000122774	0.000279402	0.00116536	0.00117608	0.000253763	4.15691e-05	0.00236418	0.00089197	0.000233618	0.000422416	0.000117834	0.000217121	0.00203188	0.000371122	0.00113022	0.000397908	0.000253531	0.000234867	0.000184578	0.000492705	0.000794865	0.1661199	0.00175267	0.1743	0.8257	0.998247	0.06569375
12960	-18621.17	-18662.34	41.17163	0.00304311	0.00256884	0.00171137	0.00395682	0.00130682	0.000930969	0.00136464	0.00146862	0.000838031	0.000226954	0.00198955	0.00106692	0.00401002	0.00553385	0.00170508	0.00433286	0.00277092	0.00125071	0.00151846	0.000765841	0.000406268	0.00226055	0.00437961	0.0046789	8.93971e-05	0.000316327	0.000953445	0.00149552	0.000147109	9.38696e-05	0.00229944	0.000774183	0.000259683	0.000237319	0.000538184	0.000201668	0.00211806	0.00065596	0.00108887	0.000339963	0.000232849	0.000380481	0.000311185	0.000518093	0.000794865	0.1685301	0.00187819	0.176129	0.823871	0.998122	0.06793217
12970	-18627.98	-18669.16	41.17611	0.00283265	0.00286711	0.00193026	0.00430905	0.00123043	0.000960801	0.0013235	0.00175475	0.000744301	0.000301714	0.00208539	0.00102763	0.00372735	0.0046621	0.00182533	0.00481546	0.00252436	0.00150572	0.00162634	0.00063643	0.000567369	0.00215541	0.00386918	0.00455954	2.13937e-05	0.000379358	0.000833633	0.00121793	0.000263249	0.000211354	0.0020852	0.000875301	0.000354552	0.000308786	0.000336046	0.00035773	0.00236019	0.000508633	0.00121109	0.000248195	0.000119693	0.000205675	0.000211225	0.000354872	0.00123065	0.1679976	0.00185	0.175726	0.824274	0.99815	0.06753692
