Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
1770	-16019.52	-15975.31	-44.20889	4.53152e+07	0.00412725	0.00568317	0.00373715	0.00952378	0.00159147	0.00125466	0.00148433	0.0024741	0.000951839	0.000593464	0.00354109	0.00167668	0.005489	0.0153628	0.00350354	0.0106205	0.00418573	0.00200869	0.00224944	0.00100209	0.00072636	0.00404101	0.00801437	0.00655041	0.00270541	0.00214355	0.00173584	0.00114199	0.00125798	0.000605904	0.000564552	0.00041196	0.00142385	0.00722436	0.00330187	0.00371288	0.00108396	0.000558469	0.000356694	0.000645095	0.000123888	0.00186818	0.00470489	0.00702807	0.00245897	0.594269	0.00058549	7.07275e-05	0.0433088	0.0101749	0.351592	0.999811	0.999952	1.00005	1.00019	0.994916	0.00421692	5.00014e-05	0.000817485	6.574121e-05	0.1454513
1780	-16021.59	-15980.41	-41.17692	3.65975e+07	0.00315475	0.00552461	0.00357855	0.00957857	0.00194813	0.00155316	0.00114757	0.00281243	0.00124084	0.000331471	0.00293718	0.00102182	0.00670317	0.0162874	0.00270249	0.00894118	0.00391215	0.00222412	0.00270542	0.00151296	0.000628333	0.00352881	0.00790594	0.00783456	0.00350591	0.00230571	0.00213938	0.00151422	0.000704495	0.00035068	0.000630797	0.00107105	0.00213928	0.00843715	0.00381397	0.00460549	0.00125623	0.000525526	0.00035799	5.23346e-05	0.000196633	0.00234499	0.00634234	0.00843549	0.00369219	0.344175	0.000894427	3.47423e-05	0.0301268	0.0216131	0.603156	0.99979	0.999946	1.00005	1.00021	0.994694	0.00421598	3.62418e-05	0.00105373	9.297122e-05	0.1541374
1790	-16015.95	-15971.63	-44.32601	4.552588e+07	0.00408355	0.00579702	0.00336121	0.00868328	0.00229131	0.00119148	0.000768717	0.002847	0.0007609	0.000498851	0.003259	0.000729787	0.00561946	0.0145328	0.00277813	0.00902258	0.00391215	0.00238878	0.00288519	0.00126935	0.000601039	0.00393953	0.00887402	0.00700688	0.00239473	0.00231731	0.00190792	0.00118527	0.000774552	0.000582706	0.000359766	0.000481498	0.00233118	0.00677732	0.00372395	0.00379763	0.00151454	0.000298739	0.00038009	0.000420917	0.000219018	0.00243549	0.00456742	0.0071853	0.00278725	0.35231	0.0042356	1.02282e-05	0.513748	0.00943279	0.120263	0.999812	0.999952	1.00005	1.00019	0.994975	0.00420606	3.1451e-05	0.000787945	6.475383e-05	0.1435446
1800	-16015.71	-15974.21	-41.49259	4.981726e+07	0.00408355	0.00574922	0.00351819	0.00938671	0.0023419	0.00131196	0.000928661	0.00287519	0.00131953	0.000426153	0.00375384	0.00115524	0.00577122	0.0131222	0.00204183	0.00994158	0.0041806	0.00263739	0.00211462	0.00108496	0.000634683	0.00288333	0.00887402	0.00597653	0.00328627	0.00227456	0.00197577	0.00123565	0.00117157	0.000386979	0.000578843	0.000507742	0.00206591	0.00699263	0.00372395	0.00458496	0.000731441	0.000438431	0.000526869	0.000137024	0.00105093	0.00242137	0.00469138	0.00728095	0.00277612	0.172432	0.00216472	1.40113e-06	0.410899	0.0114537	0.40305	0.99982	0.999954	1.00005	1.00018	0.993745	0.00420086	1.73887e-05	0.00203692	8.885503e-05	0.1449525
1810	-16010.52	-15968.04	-42.47714	4.892171e+07	0.00512349	0.00533299	0.00344485	0.00876724	0.00157029	0.00105454	0.00104763	0.00243394	0.000941187	0.000580376	0.00319297	0.00101383	0.00505964	0.0144463	0.00272409	0.00937866	0.00387339	0.00226042	0.00325848	0.00115126	0.000686154	0.0031883	0.00875042	0.00792861	0.00261961	0.00227206	0.00211571	0.00130099	0.000554576	0.000708285	0.000657848	0.000822189	0.00196856	0.0057018	0.00387171	0.00487433	0.000797048	0.000169896	0.000393127	6.29074e-06	0.00120019	0.00192126	0.00553056	0.00673806	0.00386827	0.388513	0.00512325	6.3081e-06	0.32802	0.0260828	0.252254	0.999818	0.999954	1.00005	1.00018	0.995253	0.00403355	1.74151e-05	0.000695615	7.967769e-05	0.1453015
1820	-16015.45	-15974.71	-40.73627	4.820643e+07	0.00283999	0.00597972	0.00286383	0.00758234	0.00122771	0.00135121	0.00109602	0.00231443	0.00129429	0.000492572	0.00281214	0.00109229	0.00687991	0.0124023	0.00282223	0.0101444	0.00463733	0.00197581	0.00243878	0.0011356	0.000549345	0.00356904	0.00823629	0.00781398	0.00322094	0.00228038	0.00192773	0.00130099	0.000853076	0.00054583	0.000515724	0.000831948	0.00140428	0.00643289	0.00364927	0.00536492	0.000691402	0.000275253	0.00046043	0.000265575	0.000880327	0.00223156	0.00409096	0.00711615	0.00194903	0.689539	0.000498706	4.23946e-07	0.0804547	0.0585608	0.170946	0.999817	0.999953	1.00005	1.00018	0.995292	0.00390069	2.60953e-05	0.000781203	9.609802e-05	0.1398402
1830	-16012.78	-15971.32	-41.46726	4.96188e+07	0.0048264	0.00496061	0.00311684	0.00865489	0.00134697	0.0011414	0.00126748	0.00224539	0.00160136	0.000357648	0.00333894	0.00117735	0.00493076	0.012262	0.00310357	0.0104271	0.00355982	0.00190392	0.00220719	0.00105025	0.00069272	0.00314288	0.0073658	0.0065998	0.00229633	0.00229749	0.00145778	0.0010268	0.000565984	0.000372268	0.000485943	0.000691638	0.00168735	0.00580356	0.00301325	0.00445134	0.000929497	0.000165347	0.000402867	0.000613225	0.000525211	0.00174895	0.0037951	0.00603017	0.00194388	0.474463	0.000153788	1.12374e-06	0.371284	0.0142533	0.139845	0.999819	0.999954	1.00005	1.00018	0.995166	0.0039002	2.47748e-05	0.000908708	8.779164e-05	0.1315851
1840	-16015.85	-15976.86	-38.99301	6.913525e+07	0.00411989	0.00529437	0.00337971	0.00782433	0.0018655	0.00127298	0.000774311	0.0026586	0.00133162	0.000571474	0.002886	0.000993179	0.00629762	0.0137453	0.00200828	0.0092129	0.00368045	0.00189114	0.00242768	0.00101486	0.000580903	0.00312249	0.00772953	0.00551604	0.00343682	0.00197876	0.00207867	0.000571921	0.00115032	0.000883497	0.000485943	0.000544321	0.00121872	0.00532124	0.00406261	0.00401619	0.00106599	0.000142075	0.000426065	0.00028637	0.000930255	0.00194367	0.00396771	0.00628782	0.000808986	0.743323	0.00580999	4.96398e-06	0.19322	0.018928	0.0387141	0.999847	0.999961	1.00004	1.00015	0.995875	0.0036378	1.48754e-05	0.000472516	0.0001156026	0.1318071
1850	-16014.84	-15976.76	-38.08375	5.679896e+07	0.00415346	0.00524286	0.00250628	0.0092649	0.00153257	0.00102984	0.000939316	0.00215118	0.00110485	0.000421116	0.00287747	0.000577574	0.00667562	0.0122923	0.00222234	0.00846371	0.00401593	0.00179914	0.00228733	0.000852944	0.00055944	0.00369506	0.00758244	0.00594693	0.00228839	0.00207134	0.00153894	0.000706802	0.00115032	0.00063631	0.000518441	0.000962316	0.00164915	0.00633754	0.00418373	0.00431152	0.000609946	0.000398093	0.000445723	3.72683e-05	0.00161589	0.00179701	0.00489361	0.0055581	0.000183731	0.461121	0.028208	2.81025e-05	0.236911	0.0212095	0.252522	0.999831	0.999957	1.00004	1.00017	0.99589	0.00372321	6.52794e-06	0.000379819	0.0001276496	0.1300888
1860	-16025.08	-15982.48	-42.59424	6.271274e+07	0.00454595	0.00523271	0.0027807	0.00885848	0.00121314	0.00118594	0.000928245	0.00212307	0.00107792	0.000232362	0.00264552	0.000558236	0.00672865	0.0129276	0.00283792	0.0100368	0.00368191	0.00207809	0.00232414	0.00123221	0.000613822	0.00381576	0.00758196	0.00693968	0.00260639	0.00281147	0.00208831	0.00146275	0.00122069	0.000725551	0.000169004	0.00136663	0.00169773	0.00539256	0.00385721	0.0047192	0.000369101	0.000398093	0.000332715	6.68129e-05	0.0011248	0.00303152	0.00447322	0.0047029	0.000972516	0.649349	0.0185835	0.000343447	0.156078	0.063733	0.111914	0.99984	0.999959	1.00004	1.00016	0.996032	0.00372374	6.96604e-06	0.000237445	7.781908e-05	0.1357701
1870	-16012.55	-15970.15	-42.40627	8.701363e+07	0.00454219	0.00475468	0.00283007	0.00931002	0.00101233	0.000727393	0.00083404	0.00211644	0.0011853	0.00045447	0.00279262	0.00120152	0.0062752	0.012612	0.00294413	0.00930832	0.00384931	0.00231888	0.00254162	0.00114442	0.000660167	0.00391864	0.0075576	0.00636163	0.00262626	0.00236809	0.00188468	0.000702496	0.00139233	0.00047217	0.000193445	0.000704651	0.00181754	0.00645457	0.00400445	0.00436859	0.000781829	6.44506e-05	0.000448392	0.000707489	0.000300677	0.00197826	0.00491062	0.00755479	0.00105036	0.59462	0.0210258	0.000252138	0.0413575	0.0610661	0.281678	0.999864	0.999965	1.00003	1.00014	0.996104	0.00372401	2.05132e-06	0.000169887	7.948535e-05	0.1360391
1880	-16023.99	-15975.11	-48.87739	7.959033e+07	0.00294656	0.00535503	0.00293036	0.00779239	0.00137258	0.000907286	0.00125535	0.0031999	0.00095947	0.000494951	0.00379645	0.000780685	0.00582637	0.0131913	0.00288	0.00904614	0.00377774	0.00200999	0.00252333	0.000992525	0.000457059	0.00283792	0.00707549	0.00708715	0.00275319	0.00232296	0.00188789	0.000578258	0.000974771	0.000642235	0.000268686	2.95343e-05	0.00196861	0.00637879	0.00395838	0.0031423	0.00184866	0.000168772	0.000473049	0.000707489	0.000300677	0.00203012	0.00465774	0.00615982	0.00146892	0.268208	0.039233	0.00104294	0.234847	0.196467	0.260202	0.999858	0.999964	1.00004	1.00014	0.996172	0.00365947	3.85082e-06	0.00016457	3.856217e-05	0.1322168
1890	-16018.81	-15973.26	-45.55773	9.96244e+07	0.00402794	0.0043328	0.00359179	0.00965554	0.00117383	0.000953889	0.00133504	0.00247923	0.00106623	0.000437405	0.00280073	0.000508678	0.00504212	0.013453	0.00260211	0.00828133	0.003672	0.00227305	0.00224074	0.00101928	0.000530178	0.00355742	0.00703634	0.00573503	0.00268119	0.00214818	0.00113633	0.00102645	0.000904255	0.000481489	0.000526086	0.000175877	0.00161557	0.00509563	0.00283566	0.00467302	0.000748275	0.000251796	0.000281047	0.00201866	0.000439159	0.00235479	0.00465774	0.00527786	0.00351785	0.292112	0.00178087	0.00300026	0.167301	0.0123082	0.523498	0.999873	0.999967	1.00003	1.00013	0.996452	0.00345948	5.72671e-06	8.32226e-05	5.566779e-05	0.1306526
1900	-16017.77	-15979.21	-38.5591	9.539184e+07	0.00417902	0.00534034	0.00309053	0.00878281	0.00102098	0.000971666	0.00164452	0.00189225	0.00122927	0.000383678	0.00223859	0.000388921	0.00531413	0.0137472	0.00263519	0.00793091	0.00390727	0.0021236	0.00258704	0.000911975	0.000498276	0.0031932	0.00864846	0.0054122	0.00239298	0.0017696	0.00117818	0.00120679	0.000744181	0.000588502	0.000487295	0.000373541	0.00163041	0.00480646	0.00372075	0.00347468	0.000903003	0.000251796	0.000373261	0.00222051	0.000439159	0.00235479	0.00495948	0.00492844	0.0024595	0.703801	0.00343484	0.00883008	0.225213	0.0131792	0.0455415	0.99987	0.999966	1.00003	1.00013	0.996488	0.00345961	5.9411e-06	4.67662e-05	0.0001209804	0.1293353
1910	-16011.42	-15966.83	-44.59046	7.992208e+07	0.0030713	0.00489041	0.00302017	0.00814869	0.00131448	0.00115689	0.00103183	0.00242427	0.000952041	0.000620007	0.00320443	0.00101463	0.00461148	0.0132121	0.00210406	0.0093138	0.00354912	0.0021292	0.00197145	0.000999403	0.000528031	0.0031932	0.00652129	0.00615895	0.00222339	0.00214665	0.00172532	0.00044494	0.00103892	0.00071116	0.00015517	0.000192129	0.00152885	0.00552424	0.00362503	0.00363917	0.000798661	0.000110013	0.000355418	0.00109451	0.000118644	0.0021286	0.00490176	0.00687633	0.00300168	0.868029	0.0145661	0.0091894	0.0330721	0.0292748	0.0458689	0.999858	0.999964	1.00004	1.00014	0.996502	0.00345966	5.45905e-06	3.26365e-05	6.176636e-05	0.1274819
1920	-16007.3	-15963.63	-43.66635	8.415505e+07	0.00347591	0.00504862	0.00276683	0.00739449	0.00133911	0.000769933	0.0012291	0.00218494	0.000750876	0.000476346	0.00284459	0.000957797	0.00485521	0.0096847	0.00244274	0.00830182	0.00354912	0.00198953	0.00223306	0.000986154	0.000534875	0.00252892	0.00704442	0.00487875	0.00220455	0.00214665	0.00153917	0.000772521	0.000980852	9.35169e-05	0.000434388	0.000232793	0.00199352	0.00588006	0.00393565	0.00363917	0.00055778	0.000326363	0.000320371	0.000331923	0.000967333	0.00136123	0.00469566	0.00593773	0.00298233	0.58225	0.0168536	0.0146633	0.184367	0.162057	0.0398091	0.999862	0.999965	1.00003	1.00014	0.996512	0.00345969	6.82348e-06	2.13258e-05	6.784923e-05	0.1196014
1930	-16015.44	-15972.59	-42.85171	8.156625e+07	0.00321155	0.00491015	0.00228351	0.0072177	0.0019457	0.00103855	0.000745445	0.00217416	0.000949724	0.000433503	0.00290161	0.000820253	0.00561107	0.0120146	0.00239764	0.00811985	0.00441646	0.0019778	0.00227766	0.000898379	0.00048563	0.00294949	0.00698641	0.00581827	0.00203144	0.00139789	0.00204294	0.0003548	0.000667915	0.000454449	0.000786378	0.00025641	0.00178785	0.00527495	0.00380935	0.00410714	0.000619422	0.000326363	0.000365098	0.000321559	0.000826608	0.0016642	0.00469566	0.00655322	0.00270664	0.86255	0.0022431	0.0105496	0.0885012	0.0290895	0.00706694	0.99986	0.999964	1.00004	1.00014	0.996514	0.0034597	7.99736e-06	1.87974e-05	7.461136e-05	0.1236354
1940	-16008.61	-15963.6	-45.01095	8.418815e+07	0.00378177	0.0044714	0.00246583	0.00802293	0.000764535	0.00102702	0.000592258	0.00199294	0.00080245	0.000362395	0.00266843	0.000895002	0.00450937	0.0103097	0.00237174	0.00785806	0.00310599	0.00177754	0.00237792	0.00118385	0.000580493	0.00346512	0.00664255	0.00634276	0.00235931	0.00201835	0.00207667	0.000615046	0.000833901	0.000519087	0.000329525	0.000923467	0.0016714	0.00578448	0.00330829	0.00385033	0.000541569	0.000108872	0.000376724	0.000117008	0.000826608	0.00197265	0.00369042	0.00530746	0.00227186	0.55376	0.044786	0.0332872	0.21071	0.0577147	0.0997427	0.999861	0.999964	1.00004	1.00014	0.99648	0.00349665	9.33945e-06	1.44477e-05	5.832088e-05	0.1178751
1950	-16011.38	-15966.9	-44.47957	7.739275e+07	0.00406499	0.00446013	0.00313616	0.00757861	0.00141434	0.00106994	0.00110962	0.00201824	0.00130034	0.000494035	0.00318755	0.000841949	0.00440235	0.0113897	0.00234944	0.00870175	0.00352118	0.00198455	0.00240534	0.00112762	0.000662559	0.00275069	0.00694375	0.00670442	0.00253481	0.00198902	0.00143816	0.00124977	0.000953012	0.000558817	0.00033979	6.67777e-05	0.00177979	0.00562525	0.00316285	0.00299054	0.000892858	9.78465e-06	0.000376724	0.000318549	0.000681036	0.00159674	0.0035357	0.00717577	0.00259154	0.404771	0.086152	0.0351707	0.0834226	0.198615	0.191869	0.999856	0.999963	1.00004	1.00015	0.996483	0.00349666	9.61166e-06	1.05036e-05	6.225517e-05	0.1234865
1960	-16005.71	-15961.45	-44.25613	9.170746e+07	0.00308571	0.00510094	0.00292798	0.00854397	0.00117339	0.00101343	0.000473795	0.00243554	0.00109772	0.000377771	0.00299674	0.000459311	0.00488936	0.0116105	0.00248849	0.0077063	0.00330114	0.0020971	0.00228897	0.00115083	0.000612579	0.00325728	0.00761698	0.00584628	0.00256988	0.00192549	0.00239188	0.000857884	0.000791645	0.000371287	0.000259969	6.98644e-05	0.00165994	0.00577539	0.00309402	0.00400521	0.00114362	0.000289309	0.000495558	0.000391295	0.000459523	0.00242256	0.00418683	0.00644278	0.00286365	0.303295	0.0196274	0.0606935	0.220901	0.244696	0.150787	0.999867	0.999966	1.00003	1.00013	0.996484	0.00349667	1.22692e-05	7.04017e-06	6.392905e-05	0.1250197
1970	-16011.15	-15967.9	-43.2464	7.957338e+07	0.00271311	0.00453175	0.00304575	0.00781994	0.0013721	0.000939146	0.000427531	0.0024646	0.00113942	0.000333552	0.00283355	0.000465703	0.0041239	0.011765	0.00232349	0.00865696	0.00384061	0.0023501	0.00265483	0.00110312	0.00053948	0.00294531	0.00814806	0.00650116	0.00218527	0.00171699	0.00195349	0.000785141	0.000825896	0.000425158	0.000265651	5.46379e-05	0.00182949	0.00531206	0.00289403	0.00372091	0.000740988	0.00011443	0.000516129	0.00107484	0.000527226	0.00170838	0.00362827	0.00681289	0.0047068	0.588754	0.0541046	0.0544288	0.0336683	0.0795922	0.189452	0.999857	0.999963	1.00004	1.00014	0.996493	0.0034967	4.9978e-06	5.76497e-06	7.15052e-05	0.1248368
1980	-16012.94	-15973.01	-39.93147	8.080098e+07	0.00305063	0.0041096	0.00301265	0.00789001	0.00170072	0.00114592	0.000802652	0.00246404	0.000946824	0.00034791	0.00312534	0.00103154	0.00492918	0.0123126	0.00224322	0.00813543	0.00414452	0.00226414	0.00259476	0.00122208	0.000630977	0.00297295	0.00834379	0.0061102	0.00214272	0.00191657	0.00233015	0.00111943	0.000668408	0.00046601	0.00036021	0.000227246	0.0014395	0.00508956	0.00370876	0.00406792	0.000717961	0.000180469	0.000515402	0.00150588	0.000527226	0.00221766	0.00416984	0.00681289	0.00299253	0.729792	0.0509139	0.00358937	0.0224669	0.146088	0.0471503	0.999858	0.999964	1.00004	1.00014	0.996493	0.0034967	6.24235e-06	4.39307e-06	0.0001037962	0.128708
1990	-16012.68	-15967.64	-45.04108	6.679951e+07	0.0027369	0.00485147	0.00285502	0.00871903	0.00178263	0.000755851	0.000904625	0.00277761	0.000903156	0.000542443	0.00301195	0.000251683	0.00438458	0.0123126	0.00192859	0.00894656	0.00362802	0.00213282	0.00250676	0.000926858	0.000575146	0.00313771	0.00851298	0.00681931	0.00228471	0.0017951	0.00199303	0.000962687	0.000541879	0.000579141	0.000529241	0.000209927	0.00176497	0.00720278	0.00276689	0.00403381	0.00132971	7.34892e-05	0.000397726	9.46132e-05	0.000349192	0.00249806	0.0045467	0.00704004	0.00309742	0.668921	0.0409548	0.0132493	0.02634	0.0731874	0.177348	0.999844	0.99996	1.00004	1.00016	0.996494	0.0034967	7.17521e-06	2.55495e-06	5.89141e-05	0.1299954
2000	-16011.21	-15968.9	-42.31087	7.134953e+07	0.00325301	0.00460715	0.00282	0.0088068	0.000625806	0.00103967	0.000883381	0.00227174	0.00095886	0.000323596	0.00312223	0.00101736	0.0054366	0.0113379	0.00288414	0.00747636	0.0031154	0.00156519	0.00235776	0.000987557	0.000619376	0.00316335	0.00709284	0.00687418	0.00255812	0.00185277	0.00157548	0.000831542	0.000664141	0.000753055	0.000371588	0.000783925	0.00117337	0.00457544	0.00260675	0.00374923	0.00108799	2.45357e-05	0.00044552	0.000284645	0.000445852	0.00184795	0.004461	0.00631804	0.00291319	0.538417	0.149576	0.0583707	0.0157904	0.0152961	0.22255	0.999849	0.999962	1.00004	1.00015	0.996605	0.00338876	3.89731e-06	2.57614e-06	7.908581e-05	0.1219644
2010	-16005.08	-15960.84	-44.24129	6.769385e+07	0.00381412	0.00439879	0.00277619	0.00780224	0.00112077	0.000999562	0.00107408	0.00206562	0.00109591	0.000459461	0.00244866	0.000390133	0.00528338	0.0118271	0.00241575	0.00849659	0.00397963	0.00180671	0.00250359	0.000926887	0.00046541	0.00310365	0.00665227	0.00686929	0.00255301	0.00195991	0.00157679	0.00120526	0.000928413	0.000726201	0.000100642	0.000231942	0.00206288	0.0052348	0.00333488	0.00356355	0.000901307	6.23933e-05	0.000578707	0.000567188	0.000822287	0.00178643	0.00502747	0.0059169	0.00252218	0.519751	0.0124356	0.0127898	0.0898747	0.00316983	0.361979	0.999846	0.99996	1.00004	1.00015	0.996555	0.00343399	3.49623e-06	7.53581e-06	6.399324e-05	0.1244389
2020	-16012.28	-15970.96	-41.31868	9.81803e+07	0.00436648	0.00418704	0.00263654	0.00911961	0.00140923	0.00107279	0.0010426	0.00184066	0.00123578	0.000346012	0.00296785	0.00071918	0.00447722	0.0121746	0.0023968	0.00787714	0.0039979	0.00205993	0.00237131	0.000879523	0.000724777	0.00308794	0.00683898	0.00670509	0.00210455	0.00149284	0.001344	0.00102058	0.000922717	0.000454144	0.000336573	0.000795871	0.00139663	0.00575919	0.00352451	0.00374505	0.000599395	2.51076e-05	0.000423948	0.00025262	0.000165312	0.0021583	0.00437463	0.00673163	0.00285656	0.426715	0.0344217	0.0704136	0.168694	0.0848969	0.214859	0.999871	0.999967	1.00003	1.00013	0.996616	0.00337266	2.98414e-06	8.81119e-06	8.860431e-05	0.1250192
2030	-16009.15	-15964.87	-44.28112	8.198889e+07	0.00307207	0.00405318	0.00276852	0.00683768	0.0015503	0.000792092	0.00122211	0.0023624	0.00094732	0.000346012	0.00280768	0.000939616	0.00530265	0.0102823	0.00223267	0.00858178	0.00352673	0.00181975	0.00213224	0.000800886	0.000590626	0.003092	0.00716933	0.00653717	0.0025712	0.00238503	0.00130731	0.000217905	0.000818843	0.000683361	0.00017778	0.000355707	0.00165969	0.00650612	0.00256857	0.0037918	0.000345914	4.04207e-05	0.000423948	0.000159612	0.000534503	0.00162639	0.00389435	0.00543903	0.00320896	0.290231	0.00415365	0.00659524	0.261346	0.10194	0.335734	0.999859	0.999964	1.00004	1.00014	0.996698	0.00329282	3.46112e-06	5.7927e-06	6.329039e-05	0.1184836
2040	-16015.3	-15967.93	-47.37046	8.965289e+07	0.0048001	0.00505506	0.00287512	0.0081312	0.000740154	0.000898625	0.00160233	0.00207104	0.00105901	0.000335257	0.00273918	0.00103091	0.00455227	0.0108335	0.00323408	0.0080715	0.00314775	0.0016314	0.00236597	0.00103172	0.000516847	0.00353096	0.00785847	0.00513661	0.00231755	0.00223581	0.00127093	0.000897466	0.000664675	0.000719045	0.0004606	0.000812734	0.00155411	0.0057863	0.00308506	0.00343257	0.000924554	0.000477584	0.00045961	0.000351106	0.000550154	0.00154354	0.00403371	0.00422728	0.00217347	0.057191	0.00321709	0.00510815	0.286529	0.529396	0.118559	0.999866	0.999967	1.00003	1.00013	0.996698	0.00329282	3.54669e-06	5.39633e-06	4.503786e-05	0.1212269
2050	-16014.87	-15973.92	-40.95506	7.86079e+07	0.00321816	0.00444837	0.00253516	0.00837733	0.00139796	0.00066066	0.000666471	0.00219112	0.00106088	0.000488334	0.00262001	0.000870258	0.00488451	0.0114006	0.00182609	0.0079728	0.00441959	0.00212574	0.0023692	0.000879679	0.000621653	0.00350683	0.00770089	0.00544101	0.00260074	0.00138506	0.00212314	0.00120843	0.000618399	0.000270849	0.000219998	0.0010965	0.00166892	0.00588845	0.00272875	0.00365136	0.000924554	9.67236e-05	0.000305667	0.000421082	0.000822016	0.00169869	0.00318309	0.00605855	0.00156485	0.1811	0.00130643	0.012326	0.392621	0.269005	0.143641	0.999857	0.999964	1.00004	1.00014	0.996698	0.00329282	3.58107e-06	5.99189e-06	9.176696e-05	0.1202192
2060	-16002.32	-15961.17	-41.15224	7.627731e+07	0.00251515	0.00435808	0.00267576	0.00675032	0.00123442	0.00106253	0.000626624	0.00217372	0.000986339	0.000334105	0.00223631	0.000869116	0.00408452	0.010332	0.00206671	0.00931269	0.00343981	0.00178136	0.00237463	0.000879062	0.000535168	0.00328809	0.00623596	0.00578826	0.00240173	0.00162012	0.00176649	0.000673421	0.000603543	0.00053154	0.000349687	0.00069003	0.00171653	0.0043351	0.00332761	0.00353786	0.000560054	9.87217e-05	0.000216263	0.000427382	0.000734372	0.0017078	0.00422423	0.00585449	0.00266816	0.445388	0.010972	0.00390455	0.396413	0.0482749	0.0950475	0.999855	0.999963	1.00004	1.00015	0.996698	0.00329282	2.56484e-06	6.20868e-06	8.915853e-05	0.1139859
